  7.7200   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  7.7400   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  7.7600   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  7.7800   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  7.8000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  7.8200   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  7.8400   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  7.8600   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  7.8800   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  7.9000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  7.9200   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  7.9400   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  7.9600   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  7.9800   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  8.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  8.0200   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  8.0400   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  8.0600   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  8.0800   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  8.1000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  8.1200   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  8.1400   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  8.1600   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  8.1800   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  8.2000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  8.2200   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  8.2400   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  8.2600   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  8.2800   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  8.3000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  8.3200   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  8.3400   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  8.3600   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  8.3800   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  8.4000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  8.4200   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  8.4400   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  8.4600   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  8.4800   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  8.5000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  8.5200   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  8.5400   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  8.5600   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  8.5800   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  8.6000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  8.6200   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  8.6400   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  8.6600   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  8.6800   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  8.7000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  8.7200   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  8.7400   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  8.7600   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  8.7800   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  8.8000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  8.8200   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  8.8400   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  8.8600   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  8.8800   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  8.9000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  8.9200   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  8.9400   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  8.9600   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  8.9800   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  9.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  9.0200   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  9.0400   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  9.0600   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  9.0800   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  9.1000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  9.1200   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  9.1400   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  9.1600   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  9.1800   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  9.2000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  9.2200   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  9.2400   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  9.2600   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  9.2800   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  9.3000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  9.3200   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  9.3400   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  9.3600   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  9.3800   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  9.4000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  9.4200   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  9.4400   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  9.4600   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  9.4800   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  9.5000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  9.5200   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  9.5400   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  9.5600   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  9.5800   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  9.6000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  9.6200   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  9.6400   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  9.6600   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  9.6800   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  9.7000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  9.7200   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  9.7400   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  9.7600   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  9.7800   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  9.8000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  9.8200   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  9.8400   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  9.8600   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  9.8800   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  9.9000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  9.9200   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  9.9400   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  9.9600   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  9.9800   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
 10.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
